Sr.No.,ORGANIZATION NAME,LINK
32,Odisha State Civil Supplies Corp. Ltd.,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=S5HMZsbeaXJqzFp1XU4NftQ%3D%3D
33,Odisha State Medical Corporation Ltd,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SCxMj5K%2BNkTZb3Zv7UstPnA%3D%3D
34,Odisha State Seed Corporation Ltd,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SvZo3Zjg8efNcrnkPhEQ4Fw%3D%3D
35,Odisha Tourism Devl. Corp.,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=S6y2nxiLbuF3LZIzUYVZ6sQ%3D%3D
36,OPEPA Bhubaneswar,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SydG%2BukiMshlxHkVufM1JoQ%3D%3D
37,Orissa Bridge and  Construction Corporation Ltd,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SiegzoEnTJI5MwYoojnbI5w%3D%3D
38,Orissa Lift Irrigation Corporation,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SUAznQ9mBhx5GCYHtFRRm8g%3D%3D
39,Orissa Mining Corporation,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=S9nWAOBAD2MB2mhgCDg9jAQ%3D%3D
40,Orissa State Police Housing and Welfare Corporation Ltd,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SZl5tMtOqbiAyrV7iCYHT0g%3D%3D
41,Orissa Water Supply and Sewerage Board,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SS3m6CVyUri4FwP0A00FTOg%3D%3D
42,Panchayati Raj and Drinking Water Department Odisha,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SruxMyVdzMfQBDRcb0xi85dS0Fec7wUuNy1YFXyqSerE%3D
43,PHEO,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SlSWDFjp48I0HvjstGkSyOA%3D%3D
44,Rourkela Municipal Corporation,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SiXGsYNy55edjN7di4G2Jh9S0Fec7wUuNy1YFXyqSerE%3D
45,Rural Water Supply and Sanitation,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SKGh6Dj7aUAWcvfYTA4sH4Q%3D%3D
46,ST and  SC Development Deptt,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=Sp8kbpWL9AOYjOXdZLA%2BMYw%3D%3D
47,WATCO Bhubaneswar,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&session=T&sp=SQL6POtuBmMKtQnaL5D7dj9S0Fec7wUuNy1YFXyqSerE%3D
